pair;direction;rsi;signal_time;entry_time_str;exit_time_str;entry_price;exit_price;pnl_percent;hold_time;dynamic_sl;status;exit_reason;filter_info;filtered_out
LINKUSDT;Long;39.60949381215799;14.08.2025 6:25;14.08.2025 6:25;0;23,561;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;39.8185714345813;14.08.2025 8:45;14.08.2025 8:45;0;23,343;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;40.59014447675275;14.08.2025 11:50;14.08.2025 11:50;0;23,306;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;59.32762289571874;14.08.2025 23:50;14.08.2025 23:50;0;22,479;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;57.64509443799078;15.08.2025 0:10;15.08.2025 0:10;0;22,498;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;63.52006944239811;15.08.2025 4:00;15.08.2025 4:00;0;22,763;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;38.48110076223416;15.08.2025 10:05;15.08.2025 10:05;0;22,346;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;37.26613084769415;15.08.2025 11:00;15.08.2025 11:00;0;22,265;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;38.126490202564625;15.08.2025 11:35;15.08.2025 11:35;0;22,201;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;37.85319473911816;15.08.2025 15:50;15.08.2025 15:50;0;21,652;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;34.410346837226825;15.08.2025 16:15;15.08.2025 16:15;0;21,485;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;50.72541115503985;15.08.2025 23:15;15.08.2025 23:15;0;21,727;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;60.46148290030415;16.08.2025 1:00;16.08.2025 1:00;0;22,04;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;44.805082793759205;16.08.2025 6:40;16.08.2025 6:40;0;21,648;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;62.90856423227835;16.08.2025 8:00;16.08.2025 8:00;0;21,981;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;35.02394119052403;16.08.2025 10:55;16.08.2025 10:55;0;21,515;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;60.62640953818269;16.08.2025 15:30;16.08.2025 15:30;0;22,01;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;69.89892863879679;16.08.2025 19:40;16.08.2025 19:40;0;22,753;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=0.92, no_rsi_extreme=True;1
LINKUSDT;Long;45.37412990849257;17.08.2025 2:20;17.08.2025 2:20;0;22,47;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;75.19184778032533;17.08.2025 4:35;17.08.2025 4:35;0;23,784;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=2.33, no_rsi_extreme=True;1
LINKUSDT;Short;80.11004406632344;17.08.2025 5:05;17.08.2025 5:05;0;24,199;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=2.33, no_rsi_extreme=True;1
LINKUSDT;Short;59.721252596343945;17.08.2025 10:00;17.08.2025 10:00;0;24,611;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;70.33825249544503;17.08.2025 15:10;17.08.2025 15:10;17.08.2025 15:55;25,506;26,27118;-3;0,75;26,27118;Loss;Stop Loss;;0
LINKUSDT;Short;74.17341789375924;17.08.2025 16:00;17.08.2025 16:00;17.08.2025 19:20;26,169;25,688;1,838052658;3,333333333;26,95407;Profit;Reverse Signal (Long);;0
LINKUSDT;Long;38.80194944304981;18.08.2025 3:00;18.08.2025 3:00;0;24,943;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;37.61958181407813;18.08.2025 3:20;18.08.2025 3:20;0;24,781;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;44.06305050311113;18.08.2025 6:30;18.08.2025 6:30;0;24,558;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;69.30553593073824;18.08.2025 13:25;18.08.2025 13:25;0;25,64;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=45.85;1
LINKUSDT;Short;64.40401254425316;18.08.2025 22:45;18.08.2025 22:45;0;26,297;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;32.2611798377185;19.08.2025 2:20;19.08.2025 2:20;0;24,957;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;22.866294493423027;19.08.2025 4:15;19.08.2025 4:15;19.08.2025 06:40;24,165;24,395;0,951789779;2,416666667;23,44005;Profit;Reverse Signal (Short);;0
LINKUSDT;Long;21.820187424908497;19.08.2025 4:30;19.08.2025 4:30;19.08.2025 06:40;24,033;24,395;1,506262223;2,166666667;23,31201;Profit;Reverse Signal (Short);;0
LINKUSDT;Short;63.73249317743566;20.08.2025 5:05;20.08.2025 5:05;0;24,44;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;60.8992179073669;20.08.2025 5:45;20.08.2025 5:45;0;24,489;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;63.707355693706155;20.08.2025 9:15;20.08.2025 9:15;0;25,073;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;60.978209400103424;20.08.2025 15:45;20.08.2025 15:45;0;25,962;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.91, no_rsi_extreme=True;1
LINKUSDT;Short;52.92698929859704;20.08.2025 20:15;20.08.2025 20:15;0;26,053;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;55.20464565690638;20.08.2025 20:30;20.08.2025 20:30;0;26,161;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;43.823154051147775;21.08.2025 4:30;21.08.2025 4:30;0;25,813;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;41.09047577537457;21.08.2025 5:25;21.08.2025 5:25;0;25,677;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;36.22001680570078;21.08.2025 16:05;21.08.2025 16:05;0;25,15;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;37.470724460782236;21.08.2025 16:35;21.08.2025 16:35;0;25,111;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;34.72135974392407;22.08.2025 11:45;22.08.2025 11:45;22.08.2025 14:45;24,409;26,307;7,775820394;3;23,67673;Profit;Reverse Signal (Short);;0
LINKUSDT;Long;26.231505201973604;22.08.2025 12:10;22.08.2025 12:10;22.08.2025 14:45;24,198;26,307;8,71559633;2,583333333;23,47206;Profit;Reverse Signal (Short);;0
LINKUSDT;Short;67.30694663553706;22.08.2025 14:40;22.08.2025 14:40;0;26,199;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.46, no_rsi_extreme=True;1
LINKUSDT;Short;60.78563013410282;22.08.2025 15:55;22.08.2025 15:55;0;26,466;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;37.97426359292167;23.08.2025 1:45;23.08.2025 1:45;0;26,302;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;40.40152008218673;23.08.2025 2:50;23.08.2025 2:50;0;26,118;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;41.22605890708696;23.08.2025 8:30;23.08.2025 8:30;0;25,76;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;41.19921268619296;23.08.2025 9:20;23.08.2025 9:20;0;25,697;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;59.34034628903571;23.08.2025 14:30;23.08.2025 14:30;0;26,044;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;60.483594676798965;23.08.2025 23:35;23.08.2025 23:35;0;26,317;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;37.56175014840752;24.08.2025 2:25;24.08.2025 2:25;0;25,869;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;35.78011595417382;24.08.2025 2:45;24.08.2025 2:45;0;25,814;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;40.06195695773621;24.08.2025 6:35;24.08.2025 6:35;0;25,663;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;63.25947674318766;24.08.2025 13:25;24.08.2025 13:25;0;25,731;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;53.99043745458776;24.08.2025 17:15;24.08.2025 17:15;0;25,806;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;62.361559303592976;24.08.2025 17:45;24.08.2025 17:45;0;26,037;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;65.39845176769789;24.08.2025 18:55;24.08.2025 18:55;0;26,39;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;66.94712660959796;24.08.2025 19:10;24.08.2025 19:10;0;26,529;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;59.42493780139111;25.08.2025 2:20;25.08.2025 2:20;0;26,212;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;41.06765720604653;25.08.2025 4:50;25.08.2025 4:50;0;25,799;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;32.542997963314576;25.08.2025 8:10;25.08.2025 8:10;25.08.2025 15:05;24,921;24,544;-1,512780386;6,916666667;24,17337;Loss;Reverse Signal (Short);;0
LINKUSDT;Long;41.59112707279323;25.08.2025 9:10;25.08.2025 9:10;0;24,985;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;35.03996118779864;25.08.2025 20:00;25.08.2025 20:00;0;23,799;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;36.551951255672556;25.08.2025 20:15;25.08.2025 20:15;0;23,728;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;31.088126380375016;25.08.2025 20:50;25.08.2025 20:50;0;23,234;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-2.40, no_rsi_extreme=True;1
LINKUSDT;Long;40.63142419731959;26.08.2025 7:05;26.08.2025 7:05;0;23,089;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;38.901786839123304;26.08.2025 7:25;26.08.2025 7:25;0;22,983;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;59.14130689711217;26.08.2025 11:15;26.08.2025 11:15;0;23,475;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;55.02739111022864;26.08.2025 12:50;26.08.2025 12:50;0;23,771;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;42.80473145842129;27.08.2025 1:30;27.08.2025 1:30;0;24,175;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;36.8825795714445;27.08.2025 1:45;27.08.2025 1:45;0;24,056;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;38.75834771939434;27.08.2025 2:10;27.08.2025 2:10;0;24,045;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;59.69504636266414;27.08.2025 4:50;27.08.2025 4:50;0;24,525;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;39.48513711623202;27.08.2025 7:10;27.08.2025 7:10;0;24,084;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Long;39.10195343269566;27.08.2025 7:30;27.08.2025 7:30;0;24,048;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;62.67264002565515;27.08.2025 9:40;27.08.2025 9:40;0;24,453;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;59.08091816725212;27.08.2025 10:15;27.08.2025 10:15;0;24,514;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
LINKUSDT;Short;60.73115019443527;28.08.2025 5:20;28.08.2025 5:20;0;24,203;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;34.24501478369679;29.07.2025 14:55;29.07.2025 14:55;0;10,12;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;36.306805612816476;29.07.2025 15:10;29.07.2025 15:10;0;10,118;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;35.281835635967724;29.07.2025 15:35;29.07.2025 15:35;0;10,089;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;59.12881627363955;30.07.2025 2:55;30.07.2025 2:55;0;10,444;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;59.705603617718964;30.07.2025 3:20;30.07.2025 3:20;0;10,466;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;43.23535246983369;30.07.2025 10:20;30.07.2025 10:20;0;10,204;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;26.52981276742797;30.07.2025 12:00;30.07.2025 12:00;30.07.2025 15:05;9,846;10,012;1,685963843;3,083333333;9,55062;Profit;Reverse Signal (Short);;0
UNIUSDT;Short;58.329777718835;30.07.2025 17:05;30.07.2025 17:05;0;10,107;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;56.77462348711969;30.07.2025 17:45;30.07.2025 17:45;0;10,142;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;54.284419021712104;30.07.2025 18:00;30.07.2025 18:00;0;10,147;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;38.14948055785968;30.07.2025 19:30;30.07.2025 19:30;0;9,808;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;56.46189004555825;30.07.2025 23:50;30.07.2025 23:50;0;9,994;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;61.061182358360846;31.07.2025 1:10;31.07.2025 1:10;0;10,137;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;58.42506535182738;31.07.2025 1:30;31.07.2025 1:30;0;10,142;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;33.46448794777979;31.07.2025 12:00;31.07.2025 12:00;31.07.2025 13:15;10,006;9,70582;-3;1,25;9,70582;Loss;Stop Loss;;0
UNIUSDT;Long;33.96173127266363;31.07.2025 12:25;31.07.2025 12:25;31.07.2025 13:15;9,975;9,67575;-3;0,833333333;9,67575;Loss;Stop Loss;;0
UNIUSDT;Long;26.11555079449593;31.07.2025 12:45;31.07.2025 12:45;31.07.2025 14:10;9,889;9,59233;-3;1,416666667;9,59233;Loss;Stop Loss;;0
UNIUSDT;Long;27.45337360951379;31.07.2025 13:35;31.07.2025 13:35;31.07.2025 16:40;9,696;9,773;0,794141914;3,083333333;9,40512;Profit;Reverse Signal (Short);;0
UNIUSDT;Long;34.100207430151286;31.07.2025 14:35;31.07.2025 14:35;31.07.2025 16:40;9,597;9,773;1,833906429;2,083333333;9,30909;Profit;Reverse Signal (Short);;0
UNIUSDT;Long;43.145407111733256;31.07.2025 21:00;31.07.2025 21:00;0;9,509;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;38.69093392330399;31.07.2025 22:50;31.07.2025 22:50;0;9,382;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;43.148322464352496;01.08.2025 0:35;01.08.2025 0:35;0;9,31;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;41.90972245296816;01.08.2025 6:30;01.08.2025 6:30;0;9,273;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;43.5159157453996;01.08.2025 7:40;01.08.2025 7:40;0;9,218;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;49.33426223725131;01.08.2025 23:05;01.08.2025 23:05;0;9,046;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;55.295900762451524;02.08.2025 3:50;02.08.2025 3:50;0;9,153;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;30.69019423721609;02.08.2025 6:45;02.08.2025 6:45;02.08.2025 08:25;8,924;9,034;1,232631107;1,666666667;8,65628;Profit;Reverse Signal (Short);;0
UNIUSDT;Long;33.39919853694232;02.08.2025 18:55;02.08.2025 18:55;0;8,738;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;60.42092490046391;03.08.2025 2:25;03.08.2025 2:25;0;8,92;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;61.43086120536638;03.08.2025 2:40;03.08.2025 2:40;0;8,936;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;63.24372933191088;03.08.2025 3:05;03.08.2025 3:05;0;8,951;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;63.31150284870421;03.08.2025 3:30;03.08.2025 3:30;0;8,969;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;58.230601244643886;03.08.2025 3:55;03.08.2025 3:55;0;8,965;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;59.76122838102886;04.08.2025 1:05;04.08.2025 1:05;0;9,271;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;74.33810052262729;04.08.2025 14:20;04.08.2025 14:20;0;9,85;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=66.34;1
UNIUSDT;Short;67.4146860514918;04.08.2025 16:30;04.08.2025 16:30;0;10,014;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;38.23099324190036;04.08.2025 20:05;04.08.2025 20:05;0;9,808;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bear cross at RSI_SMA=70.52;1
UNIUSDT;Short;62.477323788484696;04.08.2025 22:25;04.08.2025 22:25;0;9,961;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;52.109732884680255;04.08.2025 23:05;04.08.2025 23:05;0;9,95;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;35.10445815905193;05.08.2025 4:05;05.08.2025 4:05;0;9,785;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;32.14429716104654;05.08.2025 4:20;05.08.2025 4:20;0;9,749;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;33.209348677506526;05.08.2025 4:45;05.08.2025 4:45;0;9,735;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;38.03410142077077;05.08.2025 7:55;05.08.2025 7:55;0;9,71;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;38.52211176831652;05.08.2025 8:15;05.08.2025 8:15;0;9,702;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;63.834661060576956;05.08.2025 11:00;05.08.2025 11:00;0;9,894;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;66.44954998870135;05.08.2025 11:25;05.08.2025 11:25;0;9,923;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;43.374264225236395;05.08.2025 15:05;05.08.2025 15:05;0;9,639;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;37.63567206741653;05.08.2025 16:00;05.08.2025 16:00;0;9,523;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;62.376075123232376;05.08.2025 23:35;05.08.2025 23:35;0;9,578;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;40.57810504680317;06.08.2025 1:40;06.08.2025 1:40;0;9,454;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;63.16411884656644;06.08.2025 5:50;06.08.2025 5:50;0;9,6;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;61.745051490871596;06.08.2025 6:25;06.08.2025 6:25;0;9,627;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;62.35662839573492;06.08.2025 6:55;06.08.2025 6:55;0;9,654;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;62.17478648879121;06.08.2025 7:15;06.08.2025 7:15;0;9,667;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;58.493500207576794;06.08.2025 7:35;06.08.2025 7:35;0;9,666;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;44.674953596732294;06.08.2025 13:20;06.08.2025 13:20;0;9,468;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;61.29316076100906;06.08.2025 16:05;06.08.2025 16:05;0;9,68;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;58.94643976999158;06.08.2025 19:25;06.08.2025 19:25;0;9,765;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;73.19487918840068;07.08.2025 11:05;07.08.2025 11:05;0;10,114;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=59.92;1
UNIUSDT;Short;73.87663057275546;07.08.2025 21:05;07.08.2025 21:05;0;10,343;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.08, no_rsi_extreme=True;1
UNIUSDT;Short;72.99260466071101;07.08.2025 21:25;07.08.2025 21:25;0;10,366;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.08, no_rsi_extreme=True;1
UNIUSDT;Short;63.90756050750782;08.08.2025 8:25;08.08.2025 8:25;0;10,653;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;35.643668357687105;08.08.2025 13:15;08.08.2025 13:15;0;10,508;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;76.00618084928617;08.08.2025 18:10;08.08.2025 18:10;0;10,978;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=68.37;1
UNIUSDT;Short;60.648940949192585;08.08.2025 19:35;08.08.2025 19:35;0;10,965;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;58.319001248254715;09.08.2025 4:15;09.08.2025 4:15;0;11,008;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;57.575560183928594;09.08.2025 4:50;09.08.2025 4:50;0;11,059;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;67.77122152481348;09.08.2025 5:40;09.08.2025 5:40;0;11,298;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=64.95;1
UNIUSDT;Long;27.976906117207676;09.08.2025 14:05;09.08.2025 14:05;09.08.2025 18:30;10,826;10,923;0,895991132;4,416666667;10,50122;Profit;Reverse Signal (Short);;0
UNIUSDT;Long;39.89243219137808;09.08.2025 15:25;09.08.2025 15:25;0;10,85;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;55.205014864550776;09.08.2025 19:35;09.08.2025 19:35;0;10,962;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;56.39350977322504;09.08.2025 20:50;09.08.2025 20:50;0;11,033;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;48.586679281585624;09.08.2025 23:40;09.08.2025 23:40;0;10,964;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;40.956079576580024;10.08.2025 6:30;10.08.2025 6:30;0;10,875;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;39.18612427330499;10.08.2025 6:50;10.08.2025 6:50;0;10,859;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;35.44713542207249;10.08.2025 8:15;10.08.2025 8:15;10.08.2025 15:25;10,632;11,05;3,931527464;7,166666667;10,31304;Profit;Reverse Signal (Short);;0
UNIUSDT;Short;65.8307885962407;10.08.2025 15:25;10.08.2025 15:25;0;11,05;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=40.98;1
UNIUSDT;Long;38.512298211691096;10.08.2025 21:20;10.08.2025 21:20;0;10,877;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;36.543969857847515;10.08.2025 21:40;10.08.2025 21:40;0;10,85;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;58.290375066469856;11.08.2025 0:35;11.08.2025 0:35;0;11,013;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;61.367834670081486;11.08.2025 1:45;11.08.2025 1:45;0;11,144;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;58.80807913692958;11.08.2025 2:05;11.08.2025 2:05;0;11,147;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;65.05421844538115;11.08.2025 2:40;11.08.2025 2:40;0;11,258;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;37.5661483556117;11.08.2025 7:40;11.08.2025 7:40;0;11,062;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;36.757166724337516;11.08.2025 7:55;11.08.2025 7:55;0;11,038;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;29.775101074844883;11.08.2025 11:35;11.08.2025 11:35;11.08.2025 14:40;10,824;10,8;-0,22172949;3,083333333;10,49928;Loss;Reverse Signal (Short);;0
UNIUSDT;Long;22.182795876294136;11.08.2025 12:05;11.08.2025 12:05;11.08.2025 14:40;10,654;10,8;1,370377323;2,583333333;10,33438;Profit;Reverse Signal (Short);;0
UNIUSDT;Short;63.36114920468362;11.08.2025 16:20;11.08.2025 16:20;0;11,405;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Short;60.22213022307009;11.08.2025 17:30;11.08.2025 17:30;0;11,514;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;35.252617204864464;11.08.2025 20:40;11.08.2025 20:40;0;11,15;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;38.8653863700936;11.08.2025 21:55;11.08.2025 21:55;0;11,074;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
UNIUSDT;Long;34.94197483472291;11.08.2025 22:30;11.08.2025 22:30;0;10,944;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
